Gym Trainer Pro - Workout & Fitness Coach,Found very usefull app aftr so many days. I tried so many apps for workout tips bt this app complete our needs.,1
Gym Trainer Pro - Workout & Fitness Coach,nice app for gym workout. good set on daily basis.,1
Fat Burn Pocket workout,Pretty handy. Haven't been in the gym in 20 years. The suggested workouts by muscle sections is great. Kept me looking like a dumb axx on my first few visits.,1
Fat Burn Pocket workout,eat carbs and dont eat fat!!...this is old news i was doing that all my life and got fat. now I quit bead pasta rice and eat more fat. lost 30 lb. good luck spreading fake news!,0
Photo Editor,This app has helped me alot in resizing my photographs while filing my college forms. It also has good filter which is the best part of this app.,1
Photo Editor,this is the worst app ever so bad that I cannot tell you👎👎👎👎👎👎👎👎,0
"PhotoDirector Photo Editor App, Picture Editor Pro","This app is so easy to use and has so many (free!) features! It has everything from simple crop, brush, and blurring tools, to more advanced features that allow you to do things like putting your picture in a scene (e.g. make it look like it's on a billboard, newspaper front page, etc) or altering the coloring of specific parts of your photo. Great job to the developers! This is honestly one of the few apps on my phone that I have never considered uninstalling. 😊",1
"PhotoDirector Photo Editor App, Picture Editor Pro",every thing has a trail ....effects which we like are limited and we have to buy this is not good thing. These effects are available on other editers free of cost...no good experience..,0
Photo Editor Pro,"This is an amazing app!! I used to use Picsart, but after their latest update, I started using Photo Editer Pro. The only problem I have is the cropping. I think you should add in another option to ""cut out"" the image. By that, I mean you should be able to trace the image you want to use- cutting out the background of the whole image. Sorry if that was a little complicating, and, other than that, the app is GREAT!!",1
Photo Editor Pro,can't put text on top of a drawing apparently. no option to move forward or back.,0
PicsArt Photo Studio: Collage Maker & Pic Editor,ye application se best editing apps our koi nahi he ye apps me 5 yares se usge kar raha hu..... world's no1 apps ...very good apps,1
PicsArt Photo Studio: Collage Maker & Pic Editor,how do I cancel my free trial?,0
Snapseed,"Some decent Typography n A Few Very Cool Options that i dont need No Overlays n the Filters are very drab.Typography not typically found in apps that I've come across so I always end up reinstalling Snapseed temporarily. I'm not a photographer so I dont need tweaking tools but tutorials allow u to produce a final result without going thru each step which is cool. just open it n find the ones that say ""Try"" or ""Use"" I cant remember now.. . I like the Oldtime Christmas Postcard look they offer.",1
Snapseed,"it was a very good app until recently. it's not being updated much. and the last update has a serious issue, at least for me. it's being closed completely from recent apps, so it has become impossible to switch between apps and no it's not my ram issue 'cause I'm using OP3 with 6gb ram. even an accidental touch on the recent apps button closes the app instantly.",0
Humayun Ahmed all books bangla,it's good enough ,1
Humayun Ahmed all books bangla,"only 26 books, and you are saying 'all books'! too much ad, its annoying!",0
Free Books - Read & Listen,"This is the workds most generous app. Though it dosent have any childrens titles, it has the best classics. Unlike other apps, this one dosent have disruptive apps, it looks premium and the best part, its FREE !!.",1
Free Books - Read & Listen,please dont download this app. totatl disappointing. i searched for an author..it said no searches found.,0
English Novel Books - Offline,good experience with the book. it is the best app,1
English Novel Books - Offline,here it is written offline but u can't read any novel offline. that's why i hate this app.,0
